Time Stamp,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Transformed accelerometer X,Transformed accelerometer Y,Transformed accelerometer Z,Transformed gyroscope X,Transformed gyroscope Y,Transformed gyroscope Z,Gravity X,Gravity Y,Gravity Z, Universal Time Stamp
51.43,-0.00965244,-0.01393384,0.01453489,-0.02981444,-0.04243982,-0.19564801,0.01419159,0.00039382,0.01723450,-0.16077195,-0.12113100,0.02116236,0.84964895,0.51054633,-0.13205828,1689771165679
51.47,-0.00548428,0.00289536,0.00957012,0.05217452,0.01217864,-0.14264084,0.00498099,0.00925906,0.00441670,-0.10639356,-0.08424313,-0.06928503,0.84696090,0.51501834,-0.13196109,1689771165679
51.50,-0.01427126,-0.02265191,0.00522399,0.02858357,0.13402364,-0.10912538,0.00793455,-0.00906086,0.02447472,-0.13362575,0.03474352,-0.10781814,0.84558553,0.51754010,-0.13091086,1689771165679
51.53,-0.01417822,-0.02252513,0.02394693,0.13130695,0.13011301,-0.11508404,0.02378057,0.00085032,0.02675108,-0.09956951,-0.01206333,-0.19327606,0.84450078,0.52005315,-0.12792051,1689771165679
51.57,0.01700568,-0.00790459,-0.00700521,0.14748712,0.03963308,-0.09729023,0.00346631,-0.01628736,-0.01111104,-0.04295605,-0.07827799,-0.15753080,0.84320873,0.52206463,-0.12824889,1689771165679
51.60,0.01699644,-0.03038228,-0.03474009,0.02602147,0.01586109,-0.08773955,-0.01105101,-0.04783736,-0.00288059,-0.07037377,-0.04412962,-0.04155754,0.84189045,0.52394295,-0.12924629,1689771165679
51.63,-0.00867254,-0.04242587,-0.02792834,-0.07327123,0.12275354,-0.12560588,-0.01003339,-0.04327801,0.02610563,-0.18113466,0.05521154,-0.01886431,0.84078020,0.52648032,-0.12612458,1689771165679
51.67,0.01017052,-0.01832891,0.00224262,-0.13446945,0.01301949,-0.17496127,0.01294201,-0.01657607,0.00146823,-0.20213964,-0.02977854,0.08435513,0.83873713,0.53045952,-0.12301616,1689771165679
51.70,0.00361675,0.01545262,-0.02276500,-0.07829949,-0.05762405,-0.21612296,-0.02381599,-0.00210752,-0.01408782,-0.18727734,-0.12738257,0.06972341,0.83584583,0.53503871,-0.12286511,1689771165680
51.73,-0.00721288,0.06037861,-0.04578345,0.09890239,0.02142248,-0.25612637,-0.06501004,0.02286423,-0.03232102,-0.18373446,-0.16202851,-0.12581627,0.83225572,0.54019189,-0.12467264,1689771165680
51.77,-0.00592136,0.02380717,-0.03522545,0.03637116,0.03304176,-0.35370776,-0.04105129,0.00055865,-0.01253618,-0.29172609,-0.18408860,-0.09236380,0.82739371,0.54755807,-0.12490046,1689771165680
51.80,0.01419497,0.01592290,-0.02908540,-0.02586455,-0.12249719,-0.45336434,-0.02462348,-0.01044642,-0.02419820,-0.33267414,-0.33091258,0.03222643,0.82056779,0.55741072,-0.12634082,1689771165680
51.83,0.01677626,0.02065283,-0.08925731,-0.14521736,-0.18076688,-0.48791060,-0.07394063,-0.04299051,-0.03687071,-0.38247237,-0.34721548,0.15804365,0.81182206,0.56954181,-0.12871471,1689771165680
51.87,0.01232463,0.04197675,-0.07332976,-0.11395395,-0.30435333,-0.46353999,-0.07084237,-0.01833748,-0.04400334,-0.29555880,-0.43605649,0.20732946,0.80243397,0.58193982,-0.13208425,1689771165680
51.90,0.01347500,0.04658741,-0.05483745,0.11601081,-0.48564038,-0.34921601,-0.05664028,-0.00566633,-0.04603129,-0.02549040,-0.59109480,0.14565056,0.79371506,0.59151977,-0.14184853,1689771165680
51.93,-0.01055628,-0.04129475,-0.09043978,0.10847598,-0.55901092,-0.25141627,-0.05919072,-0.07833646,0.01886540,0.08032919,-0.58044851,0.20999318,0.78574866,0.59845406,-0.15637136,1689771165680
51.97,-0.01603383,-0.15187603,-0.12387495,-0.07756183,-0.55755967,-0.15439840,-0.04328627,-0.17295355,0.08295651,0.06622087,-0.44635559,0.37028228,0.77946168,0.60284942,-0.17032996,1689771165680
52.00,-0.01820093,-0.15360975,-0.08278309,-0.40415299,-0.46868736,-0.08510455,-0.01172414,-0.14853221,0.09263367,-0.07717195,-0.21234735,0.58241167,0.77444190,0.60713136,-0.17785248,1689771165680
52.03,0.00231230,-0.06808585,-0.03763275,-0.40565693,-0.39149830,0.04217724,-0.00075025,-0.07050543,0.03294959,-0.01224463,-0.08068153,0.55941750,0.77181196,0.60977274,-0.18023245,1689771165680
52.07,0.01014531,-0.05113512,-0.02727892,-0.22698066,-0.30881160,0.04395192,0.00437014,-0.05570992,0.01841668,0.04374192,-0.09435890,0.37148303,0.77067769,0.61049181,-0.18263645,1689771165680
52.10,0.02915651,-0.05872768,-0.01029019,-0.09839124,-0.25748637,0.06216663,0.02990641,-0.05813383,0.01144528,0.10065058,-0.09986567,0.24441986,0.77022105,0.60993606,-0.18638057,1689771165680
52.13,0.02719009,-0.02891690,0.03597040,-0.01930933,-0.24391772,0.12493381,0.05273165,-0.00873825,0.00351771,0.18254743,-0.08444440,0.18714363,0.77024961,0.60852188,-0.19083203,1689771165680
52.17,0.01082343,-0.02436614,0.05591913,0.04620374,-0.21938911,0.20042014,0.05810445,0.01264169,0.01737424,0.26345353,-0.04934321,0.13635279,0.77205938,0.60430682,-0.19681899,1689771165680
52.20,-0.00264812,-0.07129186,0.05549634,-0.05446828,-0.17376970,0.22878133,0.06921269,-0.01568594,0.05597267,0.21710348,0.03637266,0.19247521,0.77463615,0.59941381,-0.20159948,1689771165680
52.23,-0.00397569,-0.02933443,0.07442048,-0.13627383,-0.12852669,0.29631275,0.06723275,0.02498161,0.03564265,0.21242004,0.13744836,0.24264498,0.77849680,0.59381807,-0.20328122,1689771165680
52.27,-0.01711655,0.02643675,0.08846539,0.02848649,-0.06931977,0.35587046,0.05084794,0.07730836,0.01599710,0.31929732,0.14835299,0.09111039,0.78365719,0.58656973,-0.20449342,1689771165680
52.30,-0.03845078,0.00870347,0.06947732,0.10954404,0.08281638,0.36080390,0.03304691,0.06096709,0.03965130,0.30655338,0.22682693,-0.06010386,0.79002255,0.57749337,-0.20583010,1689771165680
52.33,-0.02141547,-0.00180191,0.05427194,0.12533504,0.14657663,0.37053034,0.03380033,0.03757001,0.02921206,0.29946979,0.27074431,-0.10724586,0.79692829,0.56825382,-0.20492220,1689771165680
52.37,-0.01728207,0.01674759,0.05517784,0.18596704,0.16793565,0.40077615,0.03017238,0.04963979,0.01578810,0.34576714,0.27869821,-0.16180248,0.80469662,0.55776095,-0.20338665,1689771165680
52.40,-0.01115787,0.01882285,0.00717324,0.32612482,0.24958050,0.44026029,-0.00614270,0.02219142,0.00024720,0.41273532,0.30775479,-0.31211134,0.81288528,0.54599637,-0.20274538,1689771165680
52.43,-0.00703567,0.00819141,0.01177110,0.13026260,0.28831375,0.38306841,0.00358753,0.01510728,0.00374942,0.26611450,0.37675556,-0.18458845,0.82116848,0.53459412,-0.19972908,1689771165680
52.47,0.02709734,0.02727008,-0.00985575,-0.02250540,0.21676539,0.30324939,-0.00656700,0.00591368,-0.03869059,0.16261588,0.33420490,-0.03629156,0.82829529,0.52546418,-0.19445965,1689771165680
52.50,0.02341771,0.03450960,-0.02615219,-0.02711392,0.17648380,0.21619716,-0.02463207,0.00459409,-0.04237209,0.10473634,0.25857298,-0.02816418,0.83363807,0.51901811,-0.18885961,1689771165681
52.53,0.02330196,0.05110526,-0.04420096,0.08953086,0.15955341,0.14945483,-0.04606847,0.00849699,-0.05398102,0.10372852,0.16827381,-0.12936046,0.83737016,0.51432431,-0.18515414,1689771165681
52.57,0.01483321,0.02359849,-0.04613777,0.09551226,0.12645972,0.09705229,-0.04133121,-0.01052972,-0.03296153,0.07423298,0.11352940,-0.12702102,0.84013230,0.51050484,-0.18320209,1689771165681
52.60,0.00854331,0.02372384,-0.03500877,-0.04624591,0.04035107,0.02460186,-0.03463843,-0.00239502,-0.02560989,-0.01245297,0.06079104,0.02283677,0.84147811,0.50897563,-0.18126951,1689771165681
52.63,0.00949657,0.03397983,-0.03401572,-0.03963344,-0.01482412,-0.04254331,-0.03715783,0.00574430,-0.03143535,-0.04627849,-0.01884575,0.03322102,0.84147096,0.50926346,-0.18049254,1689771165681
52.67,0.02363056,0.03422010,-0.04285789,-0.03706764,-0.08640146,-0.12230174,-0.03890943,-0.00387993,-0.04513557,-0.08623458,-0.11635448,0.05312411,0.83980340,0.51161718,-0.18159910,1689771165681
52.70,0.02055353,0.03224629,-0.04088868,-0.08730458,-0.11394640,-0.17716692,-0.03758477,-0.00357703,-0.04133697,-0.14236684,-0.14787435,0.09929174,0.83688390,0.51566625,-0.18361410,1689771165681
52.73,0.00508642,0.04207051,-0.03296089,-0.13390020,-0.10719661,-0.26058391,-0.04077295,0.01331558,-0.03228748,-0.23317857,-0.16944654,0.11933136,0.83265179,0.52209264,-0.18469067,1689771165681
52.77,-0.00337499,0.02952540,0.00387990,-0.01396035,-0.15109657,-0.27158111,-0.00912142,0.02584737,-0.01212050,-0.17482378,-0.25405799,0.04089682,0.82745653,0.52961761,-0.18660413,1689771165681
52.80,-0.00407350,0.02235180,-0.00696522,0.06851314,-0.18223287,-0.29837814,-0.01575120,0.01473765,-0.00997055,-0.14825352,-0.32357003,-0.01599103,0.82205153,0.53599769,-0.19219270,1689771165681
52.83,0.00502288,0.01174057,0.01015601,0.00416259,-0.24792363,-0.25207165,0.00617812,0.01250872,-0.00846035,-0.11222638,-0.32531468,0.08123525,0.81622040,0.54273319,-0.19805294,1689771165681
52.87,-0.00219262,-0.02264756,-0.00443968,-0.12733383,-0.26137826,-0.24439400,0.00378132,-0.01860090,0.01330934,-0.15925628,-0.28300206,0.19699796,0.81060350,0.54909104,-0.20352261,1689771165681
52.90,-0.00736082,-0.03242493,-0.00062810,-0.19668311,-0.22904484,-0.23691450,0.00811727,-0.02173895,0.02382184,-0.19679025,-0.22911881,0.23675395,0.80518198,0.55589277,-0.20655595,1689771165696
52.93,-0.00222576,-0.03471476,0.01759155,-0.13624486,-0.14000654,-0.17011937,0.02596511,-0.01491836,0.02495570,-0.14801501,-0.14827186,0.15235520,0.80045885,0.56210417,-0.20809774,1689771165728
52.97,0.01202846,-0.02724612,0.01342745,-0.02783787,-0.18033594,-0.14781496,0.02657972,-0.01689641,0.00868106,-0.06374456,-0.20587487,0.09326000,0.79665697,0.56662887,-0.21040340,1689771165759
53.00,0.00347501,-0.02603495,-0.01780298,-0.02604503,-0.03511199,-0.15014678,-0.00274838,-0.03050473,0.00829148,-0.11858272,-0.10157463,0.00871696,0.79359859,0.56998026,-0.21289489,1689771165787
53.03,0.01287210,-0.04129088,0.00955358,-0.22755109,-0.04210909,-0.15333503,0.02926726,-0.02937782,0.01556500,-0.21556314,-0.03339841,0.17170144,0.79070175,0.57453972,-0.21141236,1689771169204
53.07,0.01925933,-0.05065578,0.01584633,-0.28529945,-0.07949366,-0.12895091,0.04099818,-0.03466146,0.01748624,-0.21024833,-0.02427492,0.24402811,0.78785437,0.57966262,-0.20803100,1689771169211
53.10,0.01743287,-0.01233494,0.00427331,-0.09232888,-0.14819239,-0.13601597,0.01657536,-0.01297262,-0.00559333,-0.09582063,-0.15078900,0.13064085,0.78485906,0.58365440,-0.20819199,1689771169215
53.13,-0.00090450,-0.01001078,-0.01382101,-0.05253594,-0.11767918,-0.12984650,-0.00746962,-0.01492849,0.00366048,-0.08300455,-0.14050217,0.08269167,0.78236824,0.58604527,-0.21083434,1689771169223
53.17,-0.00314993,-0.04298300,-0.00490695,-0.20886904,-0.10909341,-0.11653656,0.01092576,-0.03234910,0.02675260,-0.15337415,-0.06716817,0.20266530,0.78000551,0.58927810,-0.21057792,1689771169228
53.20,-0.00275284,-0.01516521,0.01254153,-0.31433961,-0.12503323,-0.09716073,0.01416561,-0.00225840,0.01375089,-0.18488082,-0.02627124,0.29834847,0.77759427,0.59321392,-0.20843409,1689771169228
53.23,-0.00936079,-0.00863892,-0.01828563,-0.27504298,-0.13775392,-0.09649529,-0.01555692,-0.01341621,0.00863753,-0.16009175,-0.04912507,0.27548772,0.77486384,0.59742975,-0.20655286,1689771169228
53.27,0.00005198,-0.00364304,-0.03123747,-0.26847634,-0.13309146,-0.06948554,-0.02270182,-0.02134680,-0.00424212,-0.13783533,-0.03144525,0.27319176,0.77254635,0.60108548,-0.20461789,1689771169228
53.30,-0.00123310,-0.00108010,-0.02353311,-0.30588037,-0.14824006,-0.04995924,-0.01834168,-0.01449288,-0.00316754,-0.13595213,-0.01501968,0.31515912,0.77064240,0.60416842,-0.20270917,1689771169228
53.33,-0.00763363,0.00222129,-0.02982825,-0.32266122,-0.13118242,-0.03482440,-0.02767391,-0.01360065,-0.00145191,-0.13945459,0.01346047,0.32078507,0.76897103,0.60710788,-0.20025924,1689771169229
53.37,-0.00623256,0.01447076,-0.03343527,-0.30198005,-0.09500142,-0.04955878,-0.03448315,-0.00798843,-0.01064247,-0.15433879,0.02237317,0.27991476,0.76738679,0.61007142,-0.19730836,1689771169229
53.40,-0.01233232,-0.00289708,-0.01548672,-0.33479977,-0.08466366,-0.08057844,-0.01699257,-0.00662969,0.00822298,-0.19870493,0.02434099,0.29270390,0.76575041,0.61332494,-0.19354369,1689771169229
53.43,0.00443000,0.00935960,-0.01412573,-0.31998810,-0.15233223,-0.08849613,-0.01222980,-0.00411992,-0.01184152,-0.17048065,-0.03136500,0.32153016,0.76328564,0.61757827,-0.18971667,1689771169229
53.47,-0.00641119,-0.00296879,-0.03028998,-0.18852675,-0.09311818,-0.06000750,-0.02516147,-0.01825480,0.00103080,-0.10520263,-0.02518886,0.19003199,0.76126349,0.62061393,-0.18792617,1689771169240
53.50,-0.00040013,0.00343037,-0.02200818,-0.07287703,-0.02995736,-0.04383290,-0.01829344,-0.01123719,-0.00594669,-0.05879729,-0.01841587,0.06582980,0.75973856,0.62277502,-0.18694590,1689771169240
53.53,-0.00593030,-0.00167686,0.00415599,0.03133224,0.00355089,-0.05544753,0.00076857,0.00383147,0.00632311,-0.02735474,-0.04470605,-0.03635702,0.75878382,0.62393028,-0.18697178,1689771169240
53.57,0.00301409,-0.00680441,0.02209675,0.00117282,-0.03747355,-0.03759913,0.02101282,0.00802580,0.00613996,-0.01297290,-0.04912904,0.01540708,0.75786549,0.62444961,-0.18895182,1689771169240
53.60,-0.00035411,-0.01594102,0.01790887,-0.00436831,-0.05366611,-0.00101222,0.01970957,0.00061369,0.01364279,0.01828896,-0.03497140,0.03664250,0.75717491,0.62475139,-0.19071490,1689771169240
53.63,-0.00816143,-0.01520640,0.03909571,-0.03521331,-0.05066854,0.02595326,0.03140388,0.01743962,0.02315111,0.02150108,-0.00387252,0.06327366,0.75710857,0.62470335,-0.19113454,1689771169240
53.67,-0.00091910,-0.01964599,0.02943301,-0.16213700,-0.08190982,0.03773601,0.02963125,0.00553981,0.01855833,-0.02279827,0.03296146,0.18115025,0.75754154,0.62451959,-0.19001675,1689771169240
53.70,-0.00325519,-0.01642781,0.00928926,-0.25500259,-0.08532874,0.02425427,0.01191144,-0.00391693,0.01447533,-0.07926446,0.05963692,0.25110987,0.75775665,0.62507033,-0.18732905,1689771169240
53.73,0.00377369,-0.02207488,-0.01274604,-0.24073237,-0.03677740,0.03315321,0.00113713,-0.02425309,0.00863116,-0.08394128,0.09275693,0.21155094,0.75792986,0.62617034,-0.18290240,1689771169240
53.77,0.00544977,-0.01117784,-0.00036056,-0.28289282,-0.04382066,0.00709204,0.00702923,-0.00987124,0.00281470,-0.12178210,0.08945694,0.24323954,0.75820702,0.62722093,-0.17809121,1689771169240
53.80,-0.00031513,-0.00538141,-0.00610356,-0.20378453,-0.04062425,0.02128465,-0.00260739,-0.00727961,0.00255362,-0.07137420,0.06902402,0.18377406,0.75838709,0.62801623,-0.17448446,1689771169240
53.83,-0.01190704,0.00195920,-0.01296717,-0.10592910,0.01720652,0.03904503,-0.01669777,-0.00200141,0.00556260,-0.03125407,0.07894231,0.07637308,0.75906903,0.62754214,-0.17322083,1689771169240
53.87,-0.00943357,0.00339490,0.00111729,-0.12277967,0.01842296,0.04857839,-0.00531254,0.00679481,0.00523196,-0.03279075,0.09266510,0.09006697,0.76001352,0.62702197,-0.17094783,1689771169240
53.90,-0.00906438,0.00229275,-0.00553000,-0.09994743,0.02375603,0.06152357,-0.00971614,0.00175666,0.00452894,-0.01326759,0.09505243,0.07161001,0.76118547,0.62609470,-0.16912232,1689771169240
53.93,-0.00974888,0.01770926,-0.01361728,-0.06480433,0.03056506,0.05214904,-0.02250459,0.00724536,-0.00592763,-0.00529457,0.07938270,0.03903462,0.76217514,0.62523502,-0.16784050,1689771169240
53.97,-0.00652647,0.01929617,-0.00875235,-0.07071606,0.01393673,0.02304527,-0.01783511,0.01003306,-0.00853154,-0.02353635,0.05258249,0.04906323,0.76287425,0.62488413,-0.16596101,1689771169240
54.00,-0.00387084,0.02041024,-0.01418173,-0.02196211,0.02720620,0.00929643,-0.02111314,0.00629892,-0.01213432,-0.01501835,0.03288906,0.00130149,0.76327038,0.62467027,-0.16494143,1689771169240
54.03,-0.00682628,0.02545738,-0.02062052,0.00138955,0.03747544,-0.00858088,-0.02957164,0.00683153,-0.01409720,-0.02119600,0.01898045,-0.02589292,0.76311302,0.62490267,-0.16478924,1689771169240
54.07,-0.01095092,0.00360155,-0.00630285,-0.00041993,0.02896810,-0.02748353,-0.01176180,0.00293654,0.00506524,-0.03304522,0.00221153,-0.02231131,0.76273638,0.62553358,-0.16413809,1689771169240
54.10,-0.00299251,0.01785684,-0.00989358,0.01571129,0.04462797,-0.03178585,-0.01636151,0.00687414,-0.01052388,-0.03465574,0.00325122,-0.04513591,0.76222414,0.62617081,-0.16408738,1689771169240
54.13,-0.00518703,0.00043696,-0.01054092,0.07215128,0.04460951,-0.02583870,-0.01081054,-0.00419118,0.00194255,-0.00175429,-0.01621478,-0.08716340,0.76161116,0.62680608,-0.16450818,1689771169240
54.17,-0.00363314,0.00805515,-0.01400112,0.08791515,0.04114745,-0.02436599,-0.01578358,-0.00195274,-0.00460236,0.00880687,-0.02401128,-0.09675632,0.76123208,0.62700027,-0.16551876,1689771169240
54.20,-0.00572395,-0.01356018,-0.01755504,0.02968372,0.03530886,-0.01737420,-0.01068626,-0.01765250,0.00995061,-0.01272805,0.00033270,-0.04761920,0.76080519,0.62742120,-0.16588634,1689771169240
54.23,-0.00431454,-0.00279361,-0.01239942,0.03415269,0.03657844,0.00077363,-0.01046322,-0.00786323,0.00297586,0.00281461,0.01074005,-0.04880283,0.76084536,0.62732059,-0.16608283,1689771169240
54.27,0.00050563,-0.00071907,-0.01082581,0.04359850,0.03075384,-0.00637203,-0.00768826,-0.00747321,-0.00173570,0.00452951,-0.00145035,-0.05352205,0.76087755,0.62718391,-0.16645104,1689771169241
54.30,0.00600004,0.00893408,-0.01035275,0.06708191,0.02804953,-0.01639224,-0.00850028,-0.00301154,-0.01190266,0.00989861,-0.01905907,-0.07137390,0.76087642,0.62682337,-0.16780913,1689771169241
54.33,0.01282650,-0.00014788,-0.00903524,0.04632214,0.02483705,-0.01807274,-0.00033690,-0.01099561,-0.01118748,-0.00049552,-0.01374457,-0.05385244,0.76067227,0.62685686,-0.16860783,1689771169241
54.37,0.00707227,0.00218940,-0.00409734,0.04676319,0.00039540,-0.01827477,-0.00043213,-0.00399779,-0.00744511,0.00958720,-0.03025529,-0.03890530,0.76039916,0.62693048,-0.16956319,1689771169241
54.40,-0.00718719,-0.00262648,-0.00838663,0.05254323,-0.00400463,-0.02700676,-0.00894673,-0.00407845,0.00567554,0.00773393,-0.04098112,-0.04203483,0.75994927,0.62710768,-0.17091967,1689771169241
54.43,-0.00487733,-0.01243937,-0.00037932,0.02952952,-0.02495980,-0.01937649,0.00229057,-0.00651854,0.01144256,0.01042828,-0.04073782,-0.01010515,0.75947034,0.62733805,-0.17219782,1689771169241
54.47,-0.00022286,-0.01099730,0.00362776,0.01965692,-0.06439199,0.01029316,0.00710104,-0.00494573,0.00769843,0.04393922,-0.04432811,0.02725867,0.75913417,0.62725407,-0.17397712,1689771169241
54.50,-0.00645298,-0.01164395,0.00053076,-0.03165874,-0.03587291,-0.01733638,0.00183010,-0.00479314,0.01229556,-0.01476306,-0.02189874,0.04349929,0.75871146,0.62751919,-0.17486268,1689771169241
54.53,0.01047993,0.00132084,0.01018478,-0.01643144,-0.04044773,-0.01289301,0.01254104,0.00302660,-0.00699036,-0.00178803,-0.02832901,0.03558807,0.75844103,0.62767690,-0.17546819,1689771169241
54.57,0.01027966,-0.00907308,0.01113462,-0.00704966,-0.04340490,-0.00837229,0.01736892,-0.00320515,-0.00013949,0.00761413,-0.03126740,0.03111516,0.75830567,0.62766433,-0.17609762,1689771169241
54.60,0.01283306,0.00291049,0.00497980,-0.01911405,-0.04711557,-0.01074645,0.00916635,-0.00012729,-0.01067327,0.00112405,-0.03034878,0.04217106,0.75791895,0.62791830,-0.17685506,1689771169241
54.63,-0.00163007,-0.01005167,0.00324154,-0.02222446,-0.02844015,-0.02336171,0.00568508,-0.00398194,0.00812556,-0.01758383,-0.02458960,0.03057284,0.75742847,0.62847513,-0.17697838,1689771169241
54.67,0.00411963,-0.01052809,0.00577009,-0.00465029,-0.03721842,-0.01683939,0.01074110,-0.00502653,0.00452422,-0.00007617,-0.03341794,0.02395071,0.75701940,0.62898207,-0.17692815,1689771169241
54.70,0.00423843,-0.01242930,0.00000702,-0.01876650,-0.03087721,0.00044548,0.00720944,-0.00995901,0.00461452,0.00319032,-0.01262094,0.03370929,0.75676340,0.62922013,-0.17717706,1689771169241
54.73,0.00349951,-0.00264722,-0.00140093,-0.01898781,-0.03079279,0.01721487,0.00180692,-0.00405389,-0.00123207,0.01573148,-0.00193849,0.03679467,0.75687653,0.62902045,-0.17740178,1689771169241
54.77,0.00089604,-0.00027335,-0.00433660,-0.01253740,-0.01995306,0.01064932,-0.00271284,-0.00327007,-0.00127703,0.00969172,-0.00149458,0.02392813,0.75709969,0.62867606,-0.17767048,1689771169241
54.80,-0.00228292,0.00092965,0.00028612,-0.00266658,-0.01976091,0.01168136,-0.00133021,0.00172006,0.00119573,0.01546098,-0.00472161,0.01651432,0.75733358,0.62831217,-0.17795965,1689771169241
54.83,-0.00555211,0.00254393,-0.00586450,0.01217410,-0.02133990,0.01072741,-0.00831827,0.00025031,0.00156002,0.02298610,-0.01237490,0.00609740,0.75741380,0.62802553,-0.17862976,1689771169241
54.87,-0.00232285,0.00425106,-0.00526302,-0.00630650,-0.03990209,0.00575141,-0.00689304,0.00046344,-0.00185413,0.01720143,-0.02041947,0.03085747,0.75743461,0.62773740,-0.17955169,1689771169241
54.90,0.00034839,0.00923854,-0.00646830,-0.01395950,-0.05782565,0.00590305,-0.00843900,0.00195489,-0.00722997,0.02057567,-0.02920031,0.04793227,0.75726581,0.62767857,-0.18046735,1689771169241
54.93,-0.00033778,0.00508958,-0.00046293,-0.01823517,-0.05982493,-0.00668835,-0.00257146,0.00323664,-0.00302391,0.00960600,-0.03672929,0.05014939,0.75686860,0.62786019,-0.18149833,1689771169241
